date,series_id,spent_value_0d_1d_btc,spent_value_1d_1w_btc,spent_value_1w_1m_btc,spent_value_1m_3m_btc,spent_value_3m_6m_btc,spent_value_6m_1y_btc,spent_value_1y_2y_btc,spent_value_2y_3y_btc,spent_value_3y_5y_btc,spent_value_5y_7y_btc,spent_value_7y_10y_btc,spent_value_10y_plus_btc,unit,frequency,release_version
2009-04-30,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-01,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-02,obm_spent_value_age_band_btc_daily,49.94000000,350.00000000,350.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-03,obm_spent_value_age_band_btc_daily,60.00000000,50.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-04,obm_spent_value_age_band_btc_daily,50.00000000,1450.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-05,obm_spent_value_age_band_btc_daily,0.00000000,500.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-06,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-07,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-08,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-09,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-10,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-11,obm_spent_value_age_band_btc_daily,0.00000000,100.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-12,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-13,obm_spent_value_age_band_btc_daily,50.01000000,100.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-14,obm_spent_value_age_band_btc_daily,49.99000000,150.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-15,obm_spent_value_age_band_btc_daily,100.00000000,0.00000000,400.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-16,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-17,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-18,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-19,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-20,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-21,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-22,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-23,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-24,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-25,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-26,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-27,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-28,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-29,obm_spent_value_age_band_btc_daily,0.00000000,900.00000000,2100.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-30,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-05-31,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-01,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,50.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-02,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-03,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-04,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-05,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-06,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-07,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-08,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-09,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-10,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-11,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-12,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-13,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-14,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-15,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-16,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-17,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-18,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-19,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-20,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-21,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-22,obm_spent_value_age_band_btc_daily,0.00000000,350.00000000,2650.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-23,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-24,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,49.99000000,98.99000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-25,obm_spent_value_age_band_btc_daily,0.00000000,700.00000000,300.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-26,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-27,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-28,obm_spent_value_age_band_btc_daily,0.00000000,50.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-29,obm_spent_value_age_band_btc_daily,0.00000000,50.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-06-30,obm_spent_value_age_band_btc_daily,20.00000000,75.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-01,obm_spent_value_age_band_btc_daily,0.00000000,100.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-02,obm_spent_value_age_band_btc_daily,0.00000000,50.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-03,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-04,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-05,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-06,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-07,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-08,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-09,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-10,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-11,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-12,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-13,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-14,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-15,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-16,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-17,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-18,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-19,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-20,obm_spent_value_age_band_btc_daily,0.00000000,800.00000000,5200.00000000,0.00000000,49.67000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-21,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-22,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-23,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-24,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-25,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-26,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-27,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-28,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-29,obm_spent_value_age_band_btc_daily,0.00000000,100.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-30,obm_spent_value_age_band_btc_daily,0.00000000,50.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-07-31,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-01,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-02,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-03,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-04,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-05,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-06,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-07,obm_spent_value_age_band_btc_daily,0.00000000,2000.00000000,3249.53000000,300.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-08,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-09,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-10,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-11,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-12,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-13,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-14,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-15,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-16,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-17,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-18,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-19,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-20,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-21,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-22,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-23,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-24,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-25,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-26,obm_spent_value_age_band_btc_daily,48.53000000,0.00000000,2299.53000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-27,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
2009-08-28,obm_spent_value_age_band_btc_daily,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,BTC,daily,OBM v0.1.0
